edunum	position	chars	words	zwords	parentnum	dist	zdist	children	zchildren
33	0.5689655172413793	83	18	2.9352367015006453	30	3	-0.19859973601542855	1	-2.406497401330826
36	0.6206896551724138	86	17	2.248770053569043	34	2	-1.2457619804604152	2	-0.1604331600887221
34	0.5862068965517241	6	1	-8.734696313336595	14	20	17.603158419549345	1	-2.406497401330826
38	0.6551724137931034	65	10	-2.5564964819521743	14	24	21.79180739732929	2	-0.1604331600887221
40	0.6896551724137931	53	10	-2.5564964819521743	38	2	-1.2457619804604152	1	-2.406497401330826
41	0.7068965517241379	151	34	13.918703068406282	40	1	-2.292924224905402	2	-0.1604331600887221
43	0.7413793103448276	25	5	-5.988829721610186	41	2	-1.2457619804604152	1	-2.406497401330826
46	0.7931034482758621	86	16	1.5623034056374403	5	41	39.59356555289406	4	4.331695322395485
47	0.8103448275862069	78	15	0.8758367577058379	46	1	-2.292924224905402	1	-2.406497401330826
50	0.8620689655172413	87	16	1.5623034056374403	48	2	-1.2457619804604152	2	-0.1604331600887221
48	0.8275862068965517	43	10	-2.5564964819521743	47	1	-2.292924224905402	1	-2.406497401330826
52	0.896551724137931	141	26	8.426969884953465	46	6	2.9428869973195315	1	-2.406497401330826
53	0.9137931034482759	71	13	-0.4970965381573669	52	1	-2.292924224905402	1	-2.406497401330826
56	0.9655172413793104	64	15	0.8758367577058379	46	10	7.131535975099478	3	2.0856310811533816
9	0.10344827586206896	82	17	7.6453799533147375	0	0	-4.026210953212643	8	19.523645651905305
2	0.022988505747126436	137	29	23.868503268885036	9	-7	-14.923821933241529	4	6.3510654530294355
5	0.05747126436781609	118	24	17.108868554064077	2	3	0.6441937525140227	1	-3.528369696127465
12	0.13793103448275862	77	14	3.589599124422163	9	3	0.6441937525140227	2	-0.23522464640849824
13	0.14942528735632185	40	8	-4.521962533362985	12	1	-2.4694093846370873	1	-3.528369696127465
15	0.1724137931034483	169	29	23.868503268885036	12	3	0.6441937525140227	1	-3.528369696127465
20	0.22988505747126436	55	11	-0.4661817044704112	9	11	13.098606301118464	5	9.644210502748402
24	0.27586206896551724	41	9	-3.1700355903987942	22	2	-0.9126078160615324	1	-3.528369696127465
22	0.25287356321839083	73	16	6.293453010350546	20	2	-0.9126078160615324	1	-3.528369696127465
28	0.3218390804597701	24	5	-8.57774336225556	9	19	25.553018849722907	9	22.81679070162427
29	0.3333333333333333	65	15	4.941526067386355	28	1	-2.4694093846370873	4	6.3510654530294355
31	0.3563218390804598	97	16	6.293453010350546	29	2	-0.9126078160615324	1	-3.528369696127465
37	0.42528735632183906	61	12	0.8857452384937803	35	2	-0.9126078160615324	1	-3.528369696127465
35	0.40229885057471265	24	4	-9.929670305219751	28	7	6.871400026816243	1	-3.528369696127465
44	0.5057471264367817	96	19	10.349233839243121	28	16	20.88261414399624	6	12.937355552467368
43	0.4942528735632184	91	16	6.293453010350546	44	-1	-5.583012521788198	1	-3.528369696127465
41	0.47126436781609193	11	2	-12.633524191148133	43	-2	-7.139814090363752	1	-3.528369696127465
46	0.5287356321839081	126	22	14.405014668135694	44	2	-0.9126078160615324	3	3.0579204033104683
49	0.5632183908045977	63	13	2.2376721814579716	44	5	3.7577968896651326	2	-0.23522464640849824
50	0.5747126436781609	71	10	-1.8181086474346027	49	1	-2.4694093846370873	1	-3.528369696127465
54	0.6206896551724138	45	9	-3.1700355903987942	52	2	-0.9126078160615324	1	-3.528369696127465
52	0.5977011494252874	84	17	7.6453799533147375	49	3	0.6441937525140227	2	-0.23522464640849824
58	0.6666666666666666	91	15	4.941526067386355	56	2	-0.9126078160615324	1	-3.528369696127465
56	0.6436781609195402	79	16	6.293453010350546	44	12	14.655407869694018	1	-3.528369696127465
59	0.6781609195402298	70	16	6.293453010350546	44	15	19.325812575420684	1	-3.528369696127465
60	0.6896551724137931	38	8	-4.521962533362985	59	1	-2.4694093846370873	2	-0.23522464640849824
62	0.7126436781609196	46	10	-1.8181086474346027	60	2	-0.9126078160615324	1	-3.528369696127465
63	0.7241379310344828	29	6	-7.225816419291369	62	1	-2.4694093846370873	1	-3.528369696127465
68	0.7816091954022989	33	9	-3.1700355903987942	28	40	58.245851789809564	5	9.644210502748402
66	0.7586206896551724	15	3	-11.281597248183942	68	-2	-7.139814090363752	1	-3.528369696127465
69	0.7931034482758621	20	4	-9.929670305219751	68	1	-2.4694093846370873	2	-0.23522464640849824
70	0.8045977011494253	29	5	-8.57774336225556	69	1	-2.4694093846370873	1	-3.528369696127465
71	0.8160919540229885	78	14	3.589599124422163	70	1	-2.4694093846370873	1	-3.528369696127465
73	0.8390804597701149	112	23	15.756941611099887	69	4	2.200995321089578	1	-3.528369696127465
75	0.8620689655172413	51	11	-0.4661817044704112	68	7	6.871400026816243	1	-3.528369696127465
76	0.8735632183908046	69	13	2.2376721814579716	75	1	-2.4694093846370873	1	-3.528369696127465
77	0.8850574712643678	46	9	-3.1700355903987942	76	1	-2.4694093846370873	1	-3.528369696127465
79	0.9080459770114943	49	11	-0.4661817044704112	68	11	13.098606301118464	1	-3.528369696127465
80	0.9195402298850575	45	10	-1.8181086474346027	79	1	-2.4694093846370873	4	6.3510654530294355
81	0.9310344827586207	27	6	-7.225816419291369	80	1	-2.4694093846370873	2	-0.23522464640849824
83	0.9540229885057471	41	7	-5.873889476327177	81	2	-0.9126078160615324	1	-3.528369696127465
16	0.2857142857142857	59	13	-1.7447249775086795	0	0	-2.104733966153787	9	16.57186970959046
6	0.10714285714285714	198	32	12.108912157336361	2	4	2.0674820375492953	2	-0.8285934854795235
3	0.05357142857142857	150	25	7.004940581340819	6	-3	-5.233895968931098	2	-0.8285934854795235
2	0.03571428571428571	106	21	4.088385395057653	16	-14	-16.707489979114573	2	-0.8285934854795235
8	0.14285714285714285	211	31	11.379773360765569	6	2	-0.018625964302245838	1	-3.3143739419180926
9	0.16071428571428573	139	22	4.817524191628444	2	7	5.196644040326608	2	-0.8285934854795235
17	0.30357142857142855	37	8	-5.390418960362637	16	1	-1.0616799652280164	1	-3.3143739419180926
19	0.3392857142857143	80	14	-1.0155861809378879	16	3	1.0244280366235248	6	9.114528340274754
23	0.4107142857142857	198	37	15.754606140190319	19	4	2.0674820375492953	2	-0.8285934854795235
21	0.375	107	19	2.6301078019160697	23	-2	-4.190841968005328	1	-3.3143739419180926
25	0.44642857142857145	56	10	-3.932141367221054	23	2	-0.018625964302245838	3	1.6571869709590459
27	0.48214285714285715	115	16	0.44269141220369523	25	2	-0.018625964302245838	1	-3.3143739419180926
28	0.5	85	15	-0.2864473843670963	27	1	-1.0616799652280164	1	-3.3143739419180926
31	0.5535714285714286	106	20	3.3592465984868616	32	-1	-3.1477879670795574	1	-3.3143739419180926
32	0.5714285714285714	170	34	13.567189750477944	19	13	11.45496804588123	2	-0.8285934854795235
34	0.6071428571428571	82	14	-1.0155861809378879	19	15	13.541076047732773	2	-0.8285934854795235
35	0.625	39	7	-6.119557756933429	34	1	-1.0616799652280164	2	-0.8285934854795235
37	0.6607142857142857	48	8	-5.390418960362637	35	2	-0.018625964302245838	1	-3.3143739419180926
40	0.7142857142857143	123	22	4.817524191628444	34	6	4.153590039400837	1	-3.3143739419180926
46	0.8214285714285714	65	10	-3.932141367221054	16	30	29.186886061619333	6	9.114528340274754
49	0.875	47	8	-5.390418960362637	46	3	1.0244280366235248	3	1.6571869709590459
52	0.9285714285714286	48	9	-4.6612801637918455	49	3	1.0244280366235248	2	-0.8285934854795235
55	0.9821428571428571	94	17	1.1718302087744867	46	9	7.282752042178148	2	-0.8285934854795235
8	0.2	31	7	-5.501745557376461	0	0	-2.717278373106924	8	16.219646206897455
2	0.05	57	12	-2.3846092642453214	8	-6	-10.670288245614996	3	2.7032743678162428
5	0.125	25	4	-7.3720273332551445	2	3	1.2592265631471113	1	-2.7032743678162428
9	0.225	87	17	0.7325270288858182	8	1	-1.3917767276889121	2	0.0
12	0.3	67	12	-2.3846092642453214	8	4	2.584728208565123	1	-2.7032743678162428
14	0.35	112	21	3.22623606339073	8	6	5.235731499401147	4	5.4065487356324855
17	0.425	167	31	9.46050864965301	14	3	1.2592265631471113	1	-2.7032743678162428
18	0.45	76	12	-2.3846092642453214	17	1	-1.3917767276889121	1	-2.7032743678162428
20	0.5	64	11	-3.0080365228715493	14	6	5.235731499401147	1	-2.7032743678162428
21	0.525	53	9	-4.254891040124005	20	1	-1.3917767276889121	1	-2.7032743678162428
23	0.575	62	12	-2.3846092642453214	8	15	17.16524630816325	1	-2.7032743678162428
24	0.6	32	5	-6.748600074628917	23	1	-1.3917767276889121	2	0.0
27	0.675	43	9	-4.254891040124005	24	3	1.2592265631471113	2	0.0
28	0.7	28	6	-6.125172816002689	27	1	-1.3917767276889121	2	0.0
30	0.75	141	27	6.966799615148098	28	2	-0.06627508227090036	1	-2.7032743678162428
32	0.8	184	35	11.954217684157921	8	24	29.09476111692536	2	0.0
35	0.875	152	25	5.719945097895642	32	3	1.2592265631471113	3	2.7032743678162428
37	0.925	200	37	13.201072201410376	35	2	-0.06627508227090036	2	0.0
39	0.975	169	28	7.590226873774325	37	2	-0.06627508227090036	1	-2.7032743678162428
9	0.1836734693877551	84	15	-4.249599710717722	0	0	-3.344810979018107	14	22.962162610176286
4	0.08163265306122448	188	37	9.06745984786863	9	-5	-7.7037401803980865	1	-1.8308701084525942
5	0.10204081632653061	61	13	-5.460241488771026	9	-4	-6.83195434012209	2	0.07628625451885816
7	0.14285714285714285	75	14	-4.854920599744374	5	2	-1.6012392984661148	1	-1.8308701084525942
10	0.20408163265306123	158	33	6.64617629176202	9	1	-2.473025138742111	1	-1.8308701084525942
11	0.22448979591836735	58	12	-6.065562377797679	10	1	-2.473025138742111	2	0.07628625451885816
14	0.2857142857142857	85	15	-4.249599710717722	9	5	1.014118222361873	1	-1.8308701084525942
15	0.30612244897959184	104	22	-0.012353487531155512	14	1	-2.473025138742111	1	-1.8308701084525942
17	0.3469387755102041	107	20	-1.2229952655844603	9	8	3.629475743189861	1	-1.8308701084525942
18	0.3673469387755102	222	37	9.06745984786863	17	1	-2.473025138742111	1	-1.8308701084525942
20	0.40816326530612246	78	14	-4.854920599744374	9	11	6.244833264017848	4	3.890598980461763
25	0.5102040816326531	104	19	-1.8283161546111126	9	16	10.603762465397828	1	-1.8308701084525942
29	0.5918367346938775	148	26	2.408930068575454	27	2	-1.6012392984661148	1	-1.8308701084525942
27	0.5510204081632653	141	24	1.1982882905221492	9	18	12.347334145949821	1	-1.8308701084525942
30	0.6122448979591837	130	21	-0.6176743765578079	9	21	14.962691666777806	2	0.07628625451885816
33	0.673469387755102	69	12	-6.065562377797679	9	24	17.578049187605796	2	0.07628625451885816
36	0.7346938775510204	105	19	-1.8283161546111126	9	27	20.193406708433784	1	-1.8308701084525942
37	0.7551020408163265	72	14	-4.854920599744374	36	1	-2.473025138742111	2	0.07628625451885816
40	0.8163265306122449	141	24	1.1982882905221492	9	31	23.680550069537766	3	1.9834426174903106
42	0.8571428571428571	92	15	-4.249599710717722	40	2	-1.6012392984661148	1	-1.8308701084525942
43	0.8775510204081632	66	11	-6.670883266824331	42	1	-2.473025138742111	2	0.07628625451885816
45	0.9183673469387755	95	17	-3.038957932664417	43	2	-1.6012392984661148	1	-1.8308701084525942
46	0.9387755102040817	122	20	-1.2229952655844603	45	1	-2.473025138742111	1	-1.8308701084525942
49	1.0	119	17	-3.038957932664417	40	9	4.5012615834658565	1	-1.8308701084525942
13	0.22033898305084745	44	8	-4.7218134915225285	0	0	-2.84078355201532	9	17.87165986737366
4	0.06779661016949153	97	17	1.4084627040727344	2	2	-0.6354384261086898	1	-3.108114759543245
2	0.03389830508474576	152	29	9.582164298199752	13	-11	-14.970181744501787	4	4.759300725550594
6	0.1016949152542373	118	22	4.814171701625658	2	4	1.5699066997979405	2	-0.48564293117863183
10	0.1694915254237288	35	7	-5.402955291033114	2	8	5.980596951611201	1	-3.108114759543245
14	0.23728813559322035	138	23	5.495313501136243	13	1	-1.738110989062005	5	7.381772553915207
16	0.2711864406779661	83	14	-0.6349626944590199	14	2	-0.6354384261086898	1	-3.108114759543245
18	0.3050847457627119	65	10	-3.359529892501359	14	4	1.5699066997979405	1	-3.108114759543245
22	0.3728813559322034	35	7	-5.402955291033114	13	9	7.083269514564516	2	-0.48564293117863183
23	0.3898305084745763	84	18	2.0896045035833195	22	1	-1.738110989062005	2	-0.48564293117863183
24	0.4067796610169492	72	12	-1.9972462934801893	23	1	-1.738110989062005	1	-3.108114759543245
27	0.4576271186440678	62	12	-1.9972462934801893	23	4	1.5699066997979405	1	-3.108114759543245
30	0.5084745762711864	75	15	0.046179105051564945	13	17	15.904650018191036	3	2.136828897185981
34	0.576271186440678	26	5	-6.765238890054283	32	2	-0.6354384261086898	5	7.381772553915207
32	0.5423728813559322	59	11	-2.678388092990774	30	2	-0.6354384261086898	1	-3.108114759543245
36	0.6101694915254238	51	13	-1.3161044939696047	34	2	-0.6354384261086898	1	-3.108114759543245
39	0.6610169491525424	31	7	-5.402955291033114	34	5	2.6725792627512557	1	-3.108114759543245
42	0.711864406779661	45	8	-4.7218134915225285	13	29	29.13672077363082	2	-0.48564293117863183
43	0.7288135593220338	114	21	4.133029902115074	42	1	-1.738110989062005	1	-3.108114759543245
44	0.7457627118644068	74	13	-1.3161044939696047	43	1	-1.738110989062005	1	-3.108114759543245
49	0.8305084745762712	106	19	2.770746303093904	13	36	36.855428714304026	6	10.00424438227982
50	0.847457627118644	40	9	-4.040671692011943	49	1	-1.738110989062005	1	-3.108114759543245
52	0.8813559322033898	35	8	-4.7218134915225285	49	3	0.4672341368446253	2	-0.48564293117863183
54	0.9152542372881356	99	26	7.538738899667997	52	2	-0.6354384261086898	2	-0.48564293117863183
57	0.9661016949152542	98	21	4.133029902115074	49	8	5.980596951611201	1	-3.108114759543245
58	0.9830508474576272	86	16	0.7273209045621497	57	1	-1.738110989062005	1	-3.108114759543245
3	0.04411764705882353	58	10	-3.837323645265894	0	0	-3.664694086081762	13	19.301477029895096
7	0.10294117647058823	35	7	-7.461462643572572	8	-1	-4.395483522602466	2	-1.1437912314011909
8	0.11764705882352941	92	15	2.20290801857857	3	5	-0.0107469034782456	2	-1.1437912314011909
11	0.16176470588235295	59	9	-5.0453699780347865	3	8	2.1816214060838646	2	-1.1437912314011909
14	0.20588235294117646	78	12	-1.4212309797281084	15	-1	-4.395483522602466	1	-3.002451982428126
15	0.22058823529411764	116	23	11.867278680729711	3	12	5.104779152166678	7	8.149512523733485
17	0.25	93	16	3.410954351347463	15	2	-2.2031152130403555	1	-3.002451982428126
18	0.2647058823529412	59	12	-1.4212309797281084	15	3	-1.4723257765196522	1	-3.002451982428126
22	0.3235294117647059	29	5	-9.877555309110358	15	7	1.450831969563161	1	-3.002451982428126
24	0.35294117647058826	61	11	-2.6292773124970013	15	9	2.912410842604568	2	-1.1437912314011909
26	0.38235294117647056	173	30	20.323603010111963	24	2	-2.2031152130403555	1	-3.002451982428126
28	0.4117647058823529	91	14	0.9948616858096772	3	25	14.605041826935821	1	-3.002451982428126
35	0.5147058823529411	63	11	-2.6292773124970013	3	32	19.720567882580745	4	2.5735302706526793
33	0.4852941176470588	39	6	-8.669508976341465	35	-2	-5.126272959123169	1	-3.002451982428126
36	0.5294117647058824	42	7	-7.461462643572572	35	1	-2.933904649561059	1	-3.002451982428126
42	0.6176470588235294	46	9	-5.0453699780347865	3	39	24.836093938225666	5	4.432191021679614
43	0.6323529411764706	65	11	-2.6292773124970013	42	1	-2.933904649561059	2	-1.1437912314011909
48	0.7058823529411765	78	16	3.410954351347463	3	45	29.22083055734989	3	0.7148695196257442
50	0.7352941176470589	41	8	-6.253416310803679	48	2	-2.2031152130403555	1	-3.002451982428126
55	0.8088235294117647	60	10	-3.837323645265894	3	52	34.33635661299481	6	6.290851772706549
56	0.8235294117647058	109	18	5.827047016885248	55	1	-2.933904649561059	1	-3.002451982428126
58	0.8529411764705882	166	34	25.155788341187534	55	3	-1.4723257765196522	2	-1.1437912314011909
59	0.8676470588235294	98	16	3.410954351347463	58	1	-2.933904649561059	1	-3.002451982428126
61	0.8970588235294118	141	28	17.907510344574177	58	3	-1.4723257765196522	5	4.432191021679614
68	1.0	72	12	-1.4212309797281084	55	13	5.835568588687381	1	-3.002451982428126
4	0.05	42	9	-3.5226650947367917	0	0	-3.0294790314826545	7	21.62264656839015
8	0.1	201	37	39.83321299433141	4	4	1.2983481563497092	2	0.4041616181007509
6	0.075	7	2	-14.361634617003842	8	-2	-5.193392625398836	1	-3.839535371957129
10	0.125	45	8	-5.071089312203513	8	2	-0.8655654375664725	5	13.13525258827439
13	0.1625	29	6	-8.167937747136955	10	3	0.21639135939161838	1	-3.839535371957129
14	0.175	41	9	-3.5226650947367917	10	4	1.2983481563497092	1	-3.839535371957129
21	0.2625	67	12	1.1226075576633725	10	11	8.872045735056345	3	4.64785860815863
19	0.2375	36	7	-6.619513529670234	16	3	0.21639135939161838	1	-3.839535371957129
17	0.2125	39	7	-6.619513529670234	19	-2	-5.193392625398836	1	-3.839535371957129
16	0.2	99	22	16.606849732330588	21	-5	-8.43926301627311	1	-3.839535371957129
24	0.3	91	16	7.316304427530258	4	20	18.609656907679163	6	17.378949578332268
25	0.3125	91	16	7.316304427530258	24	1	-1.9475222345245635	1	-3.839535371957129
28	0.35	58	8	-5.071089312203513	24	4	1.2983481563497092	1	-3.839535371957129
30	0.375	81	18	10.4131528624637	24	6	3.462261750265891	3	4.64785860815863
32	0.4	59	11	-0.42581665980334893	30	2	-0.8655654375664725	2	0.4041616181007509
34	0.425	32	6	-8.167937747136955	30	4	1.2983481563497092	3	4.64785860815863
37	0.4625	60	13	2.671031775130094	34	3	0.21639135939161838	1	-3.839535371957129
41	0.5125	45	10	-1.9742408772700704	34	7	4.544218547223982	2	0.4041616181007509
38	0.475	31	6	-8.167937747136955	41	-3	-6.2753494223569275	1	-3.839535371957129
39	0.4875	70	13	2.671031775130094	38	1	-1.9475222345245635	1	-3.839535371957129
45	0.5625	40	9	-3.5226650947367917	24	21	19.691613704637255	3	4.64785860815863
43	0.5375	77	14	4.219455992596815	45	-2	-5.193392625398836	1	-3.839535371957129
49	0.6125	94	17	8.86472864499698	24	25	24.019440892469618	5	13.13525258827439
50	0.625	44	8	-5.071089312203513	49	1	-1.9475222345245635	1	-3.839535371957129
51	0.6375	34	7	-6.619513529670234	50	1	-1.9475222345245635	1	-3.839535371957129
53	0.6625	68	12	1.1226075576633725	49	4	1.2983481563497092	1	-3.839535371957129
54	0.675	85	15	5.767880210063537	53	1	-1.9475222345245635	1	-3.839535371957129
56	0.7	77	13	2.671031775130094	49	7	4.544218547223982	1	-3.839535371957129
59	0.7375	27	7	-6.619513529670234	57	2	-0.8655654375664725	1	-3.839535371957129
57	0.7125	53	10	-1.9742408772700704	56	1	-1.9475222345245635	1	-3.839535371957129
60	0.75	71	12	1.1226075576633725	49	11	8.872045735056345	1	-3.839535371957129
61	0.7625	54	9	-3.5226650947367917	60	1	-1.9475222345245635	1	-3.839535371957129
65	0.8125	52	10	-1.9742408772700704	4	61	62.96988558296089	4	8.89155559821651
63	0.7875	8	1	-15.910058834470563	65	-2	-5.193392625398836	1	-3.839535371957129
69	0.8625	85	17	8.86472864499698	65	4	1.2983481563497092	3	4.64785860815863
67	0.8375	54	9	-3.5226650947367917	69	-2	-5.193392625398836	1	-3.839535371957129
71	0.8875	65	12	1.1226075576633725	69	2	-0.8655654375664725	1	-3.839535371957129
72	0.9	56	11	-0.42581665980334893	71	1	-1.9475222345245635	3	4.64785860815863
77	0.9625	106	20	13.510001297397144	78	-1	-4.1114358284407455	1	-3.839535371957129
78	0.975	49	11	-0.42581665980334893	79	-1	-4.1114358284407455	1	-3.839535371957129
79	0.9875	107	20	13.510001297397144	65	14	12.117916125930618	2	0.4041616181007509
7	0.07526881720430108	239	42	32.161105427715206	0	0	-4.6304488008990825	11	24.06160414401914
2	0.021505376344086023	50	10	-4.4678458745735234	7	-5	-11.135459956240693	2	-0.901443382917144
4	0.043010752688172046	116	23	10.412665591981273	2	2	-2.028444338762438	1	-3.6751153303545085
9	0.0967741935483871	24	5	-10.191119515556139	7	2	-2.028444338762438	3	1.8722285645202206
10	0.10752688172043011	77	17	3.5447372228021363	9	1	-3.3294465698307603	1	-3.6751153303545085
12	0.12903225806451613	44	9	-5.612500602770047	9	3	-0.7274421076941155	1	-3.6751153303545085
13	0.13978494623655913	24	6	-9.046464787359616	12	1	-3.3294465698307603	1	-3.6751153303545085
14	0.15053763440860216	41	9	-5.612500602770047	13	1	-3.3294465698307603	1	-3.6751153303545085
20	0.21505376344086022	54	12	-2.178536418180478	7	13	12.282580202989108	1	-3.6751153303545085
21	0.22580645161290322	71	14	0.11077303821256765	7	14	13.58358243405743	1	-3.6751153303545085
25	0.26881720430107525	74	15	1.2554277664090905	7	18	18.78759135833072	7	12.96691635426968
26	0.27956989247311825	69	13	-1.0338816899839551	25	1	-3.3294465698307603	3	1.8722285645202206
29	0.3118279569892473	42	7	-7.901810059163092	26	3	-0.7274421076941155	1	-3.6751153303545085
33	0.3548387096774194	46	9	-5.612500602770047	25	8	5.777569047647496	1	-3.6751153303545085
35	0.3763440860215054	38	6	-9.046464787359616	25	10	8.37957350978414	3	1.8722285645202206
37	0.3978494623655914	102	21	8.123356135588228	35	2	-2.028444338762438	7	12.96691635426968
38	0.40860215053763443	78	17	3.5447372228021363	37	1	-3.3294465698307603	1	-3.6751153303545085
47	0.5053763440860215	69	13	-1.0338816899839551	25	22	23.991600282604008	1	-3.6751153303545085
54	0.5806451612903226	85	16	2.400082494605613	7	47	56.51665605931206	7	12.96691635426968
49	0.5268817204301075	79	16	2.400082494605613	54	-5	-11.135459956240693	1	-3.6751153303545085
50	0.5376344086021505	94	18	4.689391950998659	49	1	-3.3294465698307603	2	-0.901443382917144
57	0.6129032258064516	187	38	27.582486514929116	54	3	-0.7274421076941155	4	4.645900511957585
58	0.6236559139784946	74	14	0.11077303821256765	57	1	-3.3294465698307603	2	-0.901443382917144
60	0.6451612903225806	68	13	-1.0338816899839551	58	2	-2.028444338762438	1	-3.6751153303545085
63	0.6774193548387096	138	25	12.701975048374319	57	6	3.175564585510851	5	7.41957245939495
68	0.7311827956989247	33	6	-9.046464787359616	66	2	-2.028444338762438	1	-3.6751153303545085
66	0.7096774193548387	135	25	12.701975048374319	63	3	-0.7274421076941155	1	-3.6751153303545085
70	0.7526881720430108	103	17	3.5447372228021363	63	7	4.476566816579173	1	-3.6751153303545085
74	0.7956989247311828	85	16	2.400082494605613	57	17	17.486589127262395	1	-3.6751153303545085
73	0.7849462365591398	77	14	0.11077303821256765	71	2	-2.028444338762438	1	-3.6751153303545085
71	0.7634408602150538	81	12	-2.178536418180478	74	-3	-8.533455494104048	1	-3.6751153303545085
76	0.8172043010752689	61	11	-3.3231911463770007	54	22	23.991600282604008	3	1.8722285645202206
77	0.8279569892473119	77	16	2.400082494605613	76	1	-3.3294465698307603	1	-3.6751153303545085
79	0.8494623655913979	78	16	2.400082494605613	76	3	-0.7274421076941155	1	-3.6751153303545085
80	0.8602150537634409	103	21	8.123356135588228	79	1	-3.3294465698307603	1	-3.6751153303545085
83	0.8924731182795699	63	10	-4.4678458745735234	54	29	33.098615900082265	5	7.41957245939495
84	0.9032258064516129	80	13	-1.0338816899839551	83	1	-3.3294465698307603	3	1.8722285645202206
90	0.967741935483871	64	11	-3.3231911463770007	88	2	-2.028444338762438	2	-0.901443382917144
88	0.946236559139785	136	25	12.701975048374319	83	5	1.874562354442529	1	-3.6751153303545085
11	0.24444444444444444	62	12	-1.383169397007584	0	0	-2.97930873456495	8	9.311930083759046
1	0.022222222222222223	89	19	3.995822702466352	11	-10	-16.944818427838154	5	4.093156080773206
4	0.08888888888888889	55	11	-2.151596839789575	1	3	1.210344173417011	1	-2.8652092565412444
6	0.13333333333333333	64	10	-2.920024282571566	1	5	4.003446112071652	1	-2.8652092565412444
13	0.28888888888888886	152	27	10.143242244722279	11	2	-0.18620679591030934	2	-1.1256179222126317
14	0.3111111111111111	118	22	6.301105030812325	13	1	-1.5827577652376297	1	-2.8652092565412444
16	0.35555555555555557	37	8	-4.456879168135548	13	3	1.210344173417011	1	-2.8652092565412444
17	0.37777777777777777	43	7	-5.225306610917539	16	1	-1.5827577652376297	1	-2.8652092565412444
19	0.4222222222222222	39	8	-4.456879168135548	11	8	8.193099020053612	1	-2.8652092565412444
20	0.4444444444444444	139	28	10.91166968750427	19	1	-1.5827577652376297	2	-1.1256179222126317
23	0.5111111111111111	92	17	2.45896781690237	20	3	1.210344173417011	1	-2.8652092565412444
25	0.5555555555555556	106	22	6.301105030812325	11	14	16.572404836017533	4	2.3535647464445937
27	0.6	87	16	1.6905403741203793	25	2	-0.18620679591030934	2	-1.1256179222126317
34	0.7555555555555555	52	11	-2.151596839789575	11	23	29.141363559963416	8	9.311930083759046
39	0.8666666666666667	48	10	-2.920024282571566	34	5	4.003446112071652	4	2.3535647464445937
44	0.9777777777777777	100	17	2.45896781690237	34	10	10.986200958708254	2	-1.1256179222126317
8	0.17391304347826086	107	23	4.495216168790416	0	0	-2.9035279582770084	12	12.290975497033738
2	0.043478260869565216	88	17	0.8136741433122114	8	-6	-10.535658591462287	4	1.7114016514857102
10	0.21739130434782608	71	13	-1.6406872070065917	8	2	-0.3594844138819152	1	-2.2559385405948005
14	0.30434782608695654	102	18	1.4272644808919122	8	6	4.728602674908271	2	-0.9334918099012969
16	0.34782608695652173	29	7	-5.322229232484797	8	8	7.272646219303364	2	-0.9334918099012969
19	0.41304347826086957	49	11	-2.8678678821659935	8	11	11.088711535896003	1	-2.2559385405948005
20	0.43478260869565216	52	9	-4.095048557325395	19	1	-1.6315061860794617	1	-2.2559385405948005
29	0.6304347826086957	233	47	19.221384270703236	8	21	23.808929257871473	9	8.323635304953228
28	0.6086956521739131	37	6	-5.935819570064497	29	-1	-4.175549730474555	1	-2.2559385405948005
30	0.6521739130434783	60	14	-1.027096869426891	29	1	-1.6315061860794617	1	-2.2559385405948005
34	0.7391304347826086	59	11	-2.8678678821659935	29	5	3.4565809027107246	1	-2.2559385405948005
35	0.7608695652173914	199	37	13.085480894906228	34	1	-1.6315061860794617	2	-0.9334918099012969
39	0.8478260869565217	154	35	11.858300219746827	29	10	9.816689763698458	3	0.3889549207922067
43	0.9347826086956522	40	7	-5.322229232484797	39	4	2.1845591305131777	3	0.3889549207922067
40	0.8695652173913043	82	17	0.8136741433122114	43	-3	-6.719593274869648	1	-2.2559385405948005
46	1.0	45	11	-2.8678678821659935	39	7	6.000624447105817	1	-2.2559385405948005
4	0.046511627906976744	81	15	2.499851285140413	6	-2	-4.620469976198871	2	0.5066102963772422
2	0.023255813953488372	147	27	16.674832198683852	4	-2	-4.620469976198871	1	-3.377401975848284
6	0.06976744186046512	38	6	-8.131384400017167	0	0	-3.2915053676600654	12	39.346733018632506
7	0.08139534883720931	93	21	9.587341741912132	6	1	-2.6270230633906624	1	-3.377401975848284
8	0.09302325581395349	25	6	-8.131384400017167	7	1	-2.6270230633906624	3	4.390622568602768
11	0.12790697674418605	170	29	19.03732901760776	8	3	-1.2980584548518568	3	4.390622568602768
14	0.16279069767441862	60	11	-2.2251423527074	11	3	-1.2980584548518568	1	-3.377401975848284
15	0.1744186046511628	106	24	13.131086970297993	14	1	-2.6270230633906624	1	-3.377401975848284
17	0.19767441860465115	27	4	-10.493881218941073	6	11	4.0177999793033665	2	0.5066102963772422
20	0.23255813953488372	19	4	-10.493881218941073	17	3	-1.2980584548518568	2	0.5066102963772422
22	0.2558139534883721	37	9	-4.587639171631307	20	2	-1.9625407591212598	2	0.5066102963772422
24	0.27906976744186046	69	14	1.3186028756784598	22	2	-1.9625407591212598	2	0.5066102963772422
